cellosaurus:CVCL_1893	Y-79	3
cellosaurus:CVCL_S611	RB355	1
cellosaurus:CVCL_0511	Raji	3
cellosaurus:CVCL_3042	NC-37	2
cellosaurus:CVCL_5529	HLC-1	2
cellosaurus:CVCL_1625	OPM-2	1
cellosaurus:CVCL_2050	GOS-3	1
cellosaurus:CVCL_1562	NCI-H446	6
cellosaurus:CVCL_7707	UM-SCC-1	1
cellosaurus:CVCL_0023	A-549	28
cellosaurus:CVCL_1723	SW1990	4
cellosaurus:CVCL_1060	A-253	2
cellosaurus:CVCL_1402	Mel Ho	1
cellosaurus:CVCL_1097	C32 [Human melanoma]	3
cellosaurus:CVCL_2324	C32TG	2
cellosaurus:CVCL_3008	LC-1/sq	2
cellosaurus:CVCL_5480	LC-1/sq-SF	1
cellosaurus:CVCL_1372	LC-1F	1
cellosaurus:CVCL_1279	HGC-27	2
cellosaurus:CVCL_1771	TGW	2
cellosaurus:CVCL_0326	Hep 3B2.1-7	5
cellosaurus:CVCL_2873	CCK-81	2
cellosaurus:CVCL_1417	MKN7	5
cellosaurus:CVCL_1690	SF295	10
cellosaurus:CVCL_0041	Rh30	8
cellosaurus:CVCL_1137	COLO 829	3
cellosaurus:CVCL_1591	NCI-H82	9
cellosaurus:CVCL_0132	A-375	7
